"id","site","job_url","job_url_direct","title","company","location","job_type","date_posted","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","company_industry","listing_type","emails","description","company_url","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","logo_photo_url","banner_photo_url","ceo_name","ceo_photo_url"
"3977368597","linkedin","https://www.linkedin.com/jobs/view/3977368597","","Junior Software Engineer - REMOTE","SynergisticIT","Dallas, TX","","2024-07-17","","","","","","","","","","","","","https://www.linkedin.com/company/synergisticit","","","","","","","","",""
"3901387941","linkedin","https://www.linkedin.com/jobs/view/3901387941","","Frontend Developer","DataAnnotation","","","2024-07-17","","","","","","","","","","","","","https://www.linkedin.com/company/dataannotationtech","","","","","","","","",""
"3978634705","linkedin","https://www.linkedin.com/jobs/view/3978634705","","Full Stack Software Developer","Caterpillar Inc.","Irving, TX","","2024-07-17","","","","","","","","","","","","","https://www.linkedin.com/company/caterpillar-inc","","","","","","","","",""
"3978671473","linkedin","https://www.linkedin.com/jobs/view/3978671473","","Software Engineering Intern","Copart","Dallas, TX","","2024-07-17","","","","","","","","","","","","","https://www.linkedin.com/company/copart","","","","","","","","",""
"3873185818","linkedin","https://www.linkedin.com/jobs/view/3873185818","","Frontend Developer","DataAnnotation","Plano, TX","","2024-07-17","","","","","","","","","","","","","https://www.linkedin.com/company/dataannotationtech","","","","","","","","",""
"3901938974","linkedin","https://www.linkedin.com/jobs/view/3901938974","","Software Developer","DataAnnotation","","","2024-07-17","","","","","","","","","","","","","https://www.linkedin.com/company/dataannotationtech","","","","","","","","",""
"3978601419","linkedin","https://www.linkedin.com/jobs/view/3978601419","","JavaScript Developer","Stefanini Group","Dallas, TX","","2024-07-17","","","","","","","","","","","","","https://br.linkedin.com/company/stefanini","","","","","","","","",""
"3901937851","linkedin","https://www.linkedin.com/jobs/view/3901937851","","Frontend Developer","DataAnnotation","Irving, TX","","2024-07-17","","","","","","","","","","","","","https://www.linkedin.com/company/dataannotationtech","","","","","","","","",""
"3975015630","linkedin","https://www.linkedin.com/jobs/view/3975015630","","Javascript Developer","LanceSoft, Inc.","Dallas, TX","","2024-07-17","","","","","","","","","","","","","https://www.linkedin.com/company/lancesoft","","","","","","","","",""
"3980259766","linkedin","https://www.linkedin.com/jobs/view/3980259766","","Front-End Developer","LEARFIELD","Plano, TX","","","","","","","","","","","","","","","https://www.linkedin.com/company/learfield","","","","","","","","",""
"3980292741","linkedin","https://www.linkedin.com/jobs/view/3980292741","","Python Developer","LTIMindtree","Irving, TX","","","","","","","","","","","","","","","https://in.linkedin.com/company/ltimindtree","","","","","","","","",""
"3980293615","linkedin","https://www.linkedin.com/jobs/view/3980293615","","Software Developer","Pinnacle IT","Irving, TX","","","","","","","","","","","","","","","https://www.linkedin.com/company/pinnacleitllc","","","","","","","","",""
"3959852227","linkedin","https://www.linkedin.com/jobs/view/3959852227","","Software Engineer I","Blue Yonder","Dallas, TX","","","","","","","","","","","","","","","https://www.linkedin.com/company/blueyonder","","","","","","","","",""
"3980442165","linkedin","https://www.linkedin.com/jobs/view/3980442165","","Python Developer","ClifyX","Irving, TX","","","","","","","","","","","","","","","https://www.linkedin.com/company/clifyx","","","","","","","","",""
"4jZmC6MzRX4JaVwMSP8Ntw","zip_recruiter","https://www.ziprecruiter.com/jobs//j?lvk=4jZmC6MzRX4JaVwMSP8Ntw","https://www.ziprecruiter.com/c/MILESTONE-&-CO-LLC/Job/Quality-Engineer/-in-Dallas,TX?jid=Qc08c56a8-8a430379&job_id=8ff0f8c0e99771411d4b9dc87dd2a30a&company=MILESTONE & CO LLC&job_location=Dallas%2C+TX&listing_key=4jZmC6MzRX4JaVwMSP8Ntw&posted_time=2024-07-20T04:15:37Z","Quality Engineer","MILESTONE & CO LLC","Dallas, TX, USA","fulltime","2024-07-20","direct_data","yearly",65000.0,90000.0,"USD","","","","","organic","","**Quality Engineer** 




**Company Overview:** 





***Are you passionate about making a tangible impact? Do you thrive in a fast-paced environment where attention to detail is key?***
 At Milestone, we're a team of innovative problem-solvers who are revolutionizing mass tort settlement administration. We champion efficiency, transparency, and education for law firms and their clients after settlement.
 



 Milestone is a high-touch settlement services provider that streamlines mass tort settlement administration through innovative technology while providing bespoke attorney fee deferral services and trauma-informed plaintiff settlement planning.
 



 Named a fastest-growing company by both Inc. 5000 and The Business Journals, Milestone drives all growth toward building a better legal system for the plaintiff. We are committed to pushing the boundaries of excellence and innovation in the legal industry.
 








**Characteristics of a Milestonian:** 




 Yes, we have a name for ourselves. We call ourselves Milestonians, and you’ll often hear our “To the moon!” catchphrase shouted in the halls of the office or tacked onto the end of Teams calls. We’re not going to say that we’re a family here (frankly, it’s a little weird when companies say that), but we do consider ourselves to be a tight-knit group, bound by our mutual drive and purpose. As such, Milestonians tend to have the following in common. Milestonians are:
 






* **Dependable.** 
 Milestonians lean into each situation and project with a proactive spirit. We anticipate needs, identify challenges before they arise, and step up collectively when it matters most. Curiosity fuels our dependability, prompting us to ask “why” and “how” at every turn. This spirit of innovation and creativity drives us to dig deeper into the details, articulate issues, seek smarter solutions, and deliver effective results.
* **Empathetic.** 
 Milestonians embrace a people-first approach. Trauma-informed empathy is built into our DNA, making strong interpersonal communication, active listening, and genuine support the cornerstones of every interaction. Milestone celebrates diversity of thought and experience, and Milestonians are empowered to contribute their unique perspective. We care about our clients and seek to understand the nuances of others’ experiences.
* **Agile.** 
 Milestonians find opportunity in the fluidity of our fast-paced, innovative environment. We are able to multi-task and prioritize within the scope of a given project. Challenges spark resourcefulness, prompting us to think critically and strategically, adapt, iterate, and improve. We prioritize flexibility, readily pivoting when needed to ensure the most efficient path to exceeding expectations.
* **Principled.** 
 Milestonians champion open communication, treating each other with respect and understanding. Maintaining a healthy work-life balance is encouraged, built on a foundation of trust and accountability. Milestone’s commitment to ethical practices permeates both internal operations, as well as every client interaction.








**Characteristics of a Milestone Quality Engineer:** 




 In addition to the above, we are looking for a candidate who also uniquely fulfills the specific needs of our Quality Engineer role.
 



 We are looking for someone who thrives working with cross-functional teams of engineers, designers, data architects, product managers, and legal and finance professionals. This organized and detail-oriented individual will help maintain a high standard of product quality as we innovate and execute initiatives across Milestone.
 



 Our ideal candidate enjoys proactively diving into the details and doesn’t shy away from a fast-paced, ever-changing workday. This individual embraces problems as opportunities and is able to create high-quality work on quick timelines.
 







**Primary Functions & Responsibilities:** 



* Working with product management, engineering, and external stakeholders to define clear and executable requirements for epics and stories
* Define test cases that aim to satisfy and validate any previously defined requirements
* Create automation using tools like Selenium to validate expected behavior prior to a product launch
* Create processes that integrate quality and a testing-first mindset into the software development lifecycle.
* Interact with the Tech Team in Scrum processes: daily standup, bi-weekly sprint planning, retrospectives, etc.
* Work closely with engineers to validate requirements and test cases: perform both story kickoffs at the start of development and verify behavior prior to completion of a story
* Define User Acceptance Testing plans during development and gather user feedback leading up to product launch
* Identify and log bugs in Jira in support of existing platforms







**Requirements & Qualifications:** 



* 1–3 years of experience working in a product team (software engineers, product managers, designers, etc.)
* The ability to be agile and react quickly to changing priorities
* High attention to detail & administrative skills
* Experience managing projects in Jira and Confluence
* Experience writing test cases, both for manual and automated testing
* Deadline and SLA management experience
* Must be an independent self-starter who is also able to collaborate effectively cross-departmentally
* Good interpersonal and organizational skills
* A keen sense of urgency/time management relating to all duties
* Maintains a variety of specialized files and ensures confidentiality
* Excellent written and verbal communication skills



**Preferred additional skills:** 



* Experience in finance/accounting platforms, or payment processors
* Familiarity with Salesforce








**Job Specs & Details:** 



* Headquartered in Buffalo, New York, or remote options
* Hours: Monday–Friday 9am-5pm ET
* Salary commensurate with experience
* 401(k) w/match
* Health, dental, & vision insurance
* Generous paid time off
* Paid maternity/paternity leave








**Other Duties:**
 Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities, and activities may change at any time with or without notice.
 



  





**Milestone is an equal opportunity employer and welcomes candidates from all backgrounds to apply. We are committed to creating a diverse and inclusive workplace.**","","","","","","","","","",""
